customer_id,join_date,city_id,gender_id,city_name,gender_name,join_year,join_month,join_day,transaction_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id,merchant_id,merchant_name,transaction_year,transaction_month,transaction_day,burn_year,burn_month,burn_day,time_between_transactions,time_to_burn,subscribed_duration
630,2022-03-08,17,2,Damanhur,Female,2022,3,8,128,2023-10-29,subscribed,mXs-930,,7,7,Berry-Anderson,2023,10,29,,,,59.0,,429.0
630,2022-03-08,17,2,Damanhur,Female,2022,3,8,3661,2024-02-03,subscribed,Zrw-663,,10,13,Thomas-Nelson,2024,2,3,,,,97.0,,332.0
631,2022-10-10,14,2,Damietta,Female,2022,10,10,1027,2022-11-23,burned,KXP-085,2023-01-06,8,20,Griffin-Leblanc,2022,11,23,2023.0,1.0,6.0,0.0,44.0,
631,2022-10-10,14,2,Damietta,Female,2022,10,10,2,2023-05-15,burned,kBx-219,2023-06-04,5,9,"Campbell, Shaffer and Martinez",2023,5,15,2023.0,6.0,4.0,173.0,20.0,
631,2022-10-10,14,2,Damietta,Female,2022,10,10,483,2023-11-02,burned,mbp-563,2024-01-05,2,18,Lewis LLC,2023,11,2,2024.0,1.0,5.0,171.0,64.0,
631,2022-10-10,14,2,Damietta,Female,2022,10,10,4270,2024-02-08,subscribed,BlF-444,,8,20,Griffin-Leblanc,2024,2,8,,,,98.0,,327.0
631,2022-10-10,14,2,Damietta,Female,2022,10,10,2744,2024-02-11,burned,fTS-256,2024-03-28,9,13,Thomas-Nelson,2024,2,11,2024.0,3.0,28.0,3.0,46.0,
631,2022-10-10,14,2,Damietta,Female,2022,10,10,2473,2024-03-15,subscribed,OUf-257,,9,13,Thomas-Nelson,2024,3,15,,,,33.0,,291.0
631,2022-10-10,14,2,Damietta,Female,2022,10,10,4258,2024-04-30,burned,iqH-836,2024-06-19,4,15,Butler-Gomez,2024,4,30,2024.0,6.0,19.0,46.0,50.0,
632,2023-10-27,9,2,Tanta,Female,2023,10,27,1320,2023-11-06,subscribed,TTG-349,,10,13,Thomas-Nelson,2023,11,6,,,,0.0,,421.0
632,2023-10-27,9,2,Tanta,Female,2023,10,27,158,2024-01-29,burned,frL-042,2024-03-01,2,18,Lewis LLC,2024,1,29,2024.0,3.0,1.0,84.0,32.0,
632,2023-10-27,9,2,Tanta,Female,2023,10,27,3797,2024-03-28,burned,LVr-823,2024-06-15,1,11,"Smith, Lawson and Hernandez",2024,3,28,2024.0,6.0,15.0,59.0,79.0,
632,2023-10-27,9,2,Tanta,Female,2023,10,27,2540,2024-04-11,burned,DOP-524,2024-06-03,10,13,Thomas-Nelson,2024,4,11,2024.0,6.0,3.0,14.0,53.0,
632,2023-10-27,9,2,Tanta,Female,2023,10,27,1770,2024-06-06,burned,Osh-438,2024-06-20,5,9,"Campbell, Shaffer and Martinez",2024,6,6,2024.0,6.0,20.0,56.0,14.0,
632,2023-10-27,9,2,Tanta,Female,2023,10,27,2419,2024-07-13,subscribed,Gnb-003,,8,20,Griffin-Leblanc,2024,7,13,,,,37.0,,171.0
633,2023-01-29,14,2,Damietta,Female,2023,1,29,450,2023-05-02,burned,TJD-951,2023-05-25,5,9,"Campbell, Shaffer and Martinez",2023,5,2,2023.0,5.0,25.0,0.0,23.0,
633,2023-01-29,14,2,Damietta,Female,2023,1,29,2509,2023-05-31,burned,AFg-458,2023-06-19,8,20,Griffin-Leblanc,2023,5,31,2023.0,6.0,19.0,29.0,19.0,
633,2023-01-29,14,2,Damietta,Female,2023,1,29,614,2023-10-13,burned,PKv-638,2023-11-02,10,13,Thomas-Nelson,2023,10,13,2023.0,11.0,2.0,135.0,20.0,
633,2023-01-29,14,2,Damietta,Female,2023,1,29,590,2024-01-02,subscribed,TsD-521,,10,13,Thomas-Nelson,2024,1,2,,,,81.0,,364.0
633,2023-01-29,14,2,Damietta,Female,2023,1,29,1733,2024-05-14,subscribed,Rvh-822,,5,9,"Campbell, Shaffer and Martinez",2024,5,14,,,,133.0,,231.0
633,2023-01-29,14,2,Damietta,Female,2023,1,29,1132,2024-05-18,subscribed,hJD-562,,3,8,Medina-Foster,2024,5,18,,,,4.0,,227.0
634,2022-05-22,1,1,Cairo,Male,2022,5,22,3708,2022-07-15,burned,qRt-034,2022-08-04,5,9,"Campbell, Shaffer and Martinez",2022,7,15,2022.0,8.0,4.0,0.0,20.0,
634,2022-05-22,1,1,Cairo,Male,2022,5,22,2046,2023-05-12,subscribed,Mjr-800,,8,20,Griffin-Leblanc,2023,5,12,,,,301.0,,599.0
635,2021-10-30,19,1,Qena,Male,2021,10,30,3854,2021-12-27,subscribed,AmA-970,,2,18,Lewis LLC,2021,12,27,,,,0.0,,1100.0
635,2021-10-30,19,1,Qena,Male,2021,10,30,3155,2022-06-06,subscribed,huj-607,,2,18,Lewis LLC,2022,6,6,,,,161.0,,939.0
636,2022-02-24,13,1,Zagazig,Male,2022,2,24,3370,2022-05-02,subscribed,PCA-428,,9,13,Thomas-Nelson,2022,5,2,,,,0.0,,974.0
636,2022-02-24,13,1,Zagazig,Male,2022,2,24,1731,2024-03-26,subscribed,krv-678,,6,15,Butler-Gomez,2024,3,26,,,,694.0,,280.0
637,2023-12-22,13,1,Zagazig,Male,2023,12,22,69,2024-02-05,subscribed,Sqn-557,,5,9,"Campbell, Shaffer and Martinez",2024,2,5,,,,0.0,,330.0
637,2023-12-22,13,1,Zagazig,Male,2023,12,22,2196,2024-02-11,burned,gIT-565,2024-03-11,1,11,"Smith, Lawson and Hernandez",2024,2,11,2024.0,3.0,11.0,6.0,29.0,
637,2023-12-22,13,1,Zagazig,Male,2023,12,22,1766,2024-03-06,burned,ieN-253,2024-03-26,9,13,Thomas-Nelson,2024,3,6,2024.0,3.0,26.0,24.0,20.0,
637,2023-12-22,13,1,Zagazig,Male,2023,12,22,1427,2024-04-02,burned,zyg-519,2024-06-24,7,7,Berry-Anderson,2024,4,2,2024.0,6.0,24.0,27.0,83.0,
637,2023-12-22,13,1,Zagazig,Male,2023,12,22,4321,2024-04-17,subscribed,bNM-327,,8,20,Griffin-Leblanc,2024,4,17,,,,15.0,,258.0
637,2023-12-22,13,1,Zagazig,Male,2023,12,22,512,2024-05-24,burned,LUN-745,2024-06-15,1,11,"Smith, Lawson and Hernandez",2024,5,24,2024.0,6.0,15.0,37.0,22.0,
637,2023-12-22,13,1,Zagazig,Male,2023,12,22,451,2024-07-06,subscribed,zex-481,,4,15,Butler-Gomez,2024,7,6,,,,43.0,,178.0
638,2023-02-08,4,2,Shubra El-Kheima,Female,2023,2,8,3702,2023-03-30,subscribed,Toz-925,,8,20,Griffin-Leblanc,2023,3,30,,,,0.0,,642.0
638,2023-02-08,4,2,Shubra El-Kheima,Female,2023,2,8,2156,2023-07-02,subscribed,oFx-746,,1,11,"Smith, Lawson and Hernandez",2023,7,2,,,,94.0,,548.0
638,2023-02-08,4,2,Shubra El-Kheima,Female,2023,2,8,3181,2023-10-02,burned,MJP-861,2023-10-28,10,13,Thomas-Nelson,2023,10,2,2023.0,10.0,28.0,92.0,26.0,
638,2023-02-08,4,2,Shubra El-Kheima,Female,2023,2,8,2701,2023-10-05,burned,dQy-794,2023-11-04,4,15,Butler-Gomez,2023,10,5,2023.0,11.0,4.0,3.0,30.0,
638,2023-02-08,4,2,Shubra El-Kheima,Female,2023,2,8,1286,2023-11-16,subscribed,Wvb-705,,3,8,Medina-Foster,2023,11,16,,,,42.0,,411.0
638,2023-02-08,4,2,Shubra El-Kheima,Female,2023,2,8,1037,2024-02-16,burned,beh-773,2024-04-11,9,13,Thomas-Nelson,2024,2,16,2024.0,4.0,11.0,92.0,55.0,
638,2023-02-08,4,2,Shubra El-Kheima,Female,2023,2,8,4300,2024-05-10,subscribed,XLf-124,,7,7,Berry-Anderson,2024,5,10,,,,84.0,,235.0
638,2023-02-08,4,2,Shubra El-Kheima,Female,2023,2,8,215,2024-06-29,burned,sMW-948,2024-08-22,4,15,Butler-Gomez,2024,6,29,2024.0,8.0,22.0,50.0,54.0,
639,2024-01-22,1,2,Cairo,Female,2024,1,22,4495,2024-02-13,burned,jJZ-302,2024-03-12,2,18,Lewis LLC,2024,2,13,2024.0,3.0,12.0,0.0,28.0,
639,2024-01-22,1,2,Cairo,Female,2024,1,22,1965,2024-02-25,burned,MXi-791,2024-05-11,4,15,Butler-Gomez,2024,2,25,2024.0,5.0,11.0,12.0,76.0,
639,2024-01-22,1,2,Cairo,Female,2024,1,22,3522,2024-03-05,subscribed,QHh-860,,4,15,Butler-Gomez,2024,3,5,,,,9.0,,301.0
639,2024-01-22,1,2,Cairo,Female,2024,1,22,2480,2024-05-10,burned,USk-465,2024-05-30,9,13,Thomas-Nelson,2024,5,10,2024.0,5.0,30.0,66.0,20.0,
639,2024-01-22,1,2,Cairo,Female,2024,1,22,1348,2024-06-04,burned,Uxi-811,2024-06-18,9,13,Thomas-Nelson,2024,6,4,2024.0,6.0,18.0,25.0,14.0,
640,2023-01-24,17,1,Damanhur,Male,2023,1,24,4228,2023-12-17,subscribed,kQb-802,,4,15,Butler-Gomez,2023,12,17,,,,0.0,,380.0
640,2023-01-24,17,1,Damanhur,Male,2023,1,24,1566,2024-03-03,subscribed,qZU-285,,7,7,Berry-Anderson,2024,3,3,,,,77.0,,303.0
640,2023-01-24,17,1,Damanhur,Male,2023,1,24,1656,2024-05-21,subscribed,ZbL-441,,5,9,"Campbell, Shaffer and Martinez",2024,5,21,,,,79.0,,224.0
640,2023-01-24,17,1,Damanhur,Male,2023,1,24,3762,2024-06-05,burned,uGL-274,2024-08-20,9,13,Thomas-Nelson,2024,6,5,2024.0,8.0,20.0,15.0,76.0,
641,2023-05-16,8,2,El-Mahalla El-Kubra,Female,2023,5,16,301,2023-08-24,burned,aZr-805,2023-10-26,6,15,Butler-Gomez,2023,8,24,2023.0,10.0,26.0,0.0,63.0,
641,2023-05-16,8,2,El-Mahalla El-Kubra,Female,2023,5,16,1290,2024-01-14,burned,pyc-115,2024-03-03,7,7,Berry-Anderson,2024,1,14,2024.0,3.0,3.0,143.0,49.0,
642,2023-12-11,2,2,Alexandria,Female,2023,12,11,546,2024-01-05,subscribed,BjL-074,,1,11,"Smith, Lawson and Hernandez",2024,1,5,,,,0.0,,361.0
642,2023-12-11,2,2,Alexandria,Female,2023,12,11,757,2024-01-07,subscribed,Fjp-503,,6,15,Butler-Gomez,2024,1,7,,,,2.0,,359.0
642,2023-12-11,2,2,Alexandria,Female,2023,12,11,171,2024-01-15,burned,igA-192,2024-01-26,3,8,Medina-Foster,2024,1,15,2024.0,1.0,26.0,8.0,11.0,
642,2023-12-11,2,2,Alexandria,Female,2023,12,11,4339,2024-06-29,burned,awW-576,2024-06-30,6,15,Butler-Gomez,2024,6,29,2024.0,6.0,30.0,166.0,1.0,
643,2022-12-31,8,2,El-Mahalla El-Kubra,Female,2022,12,31,18,2023-07-25,subscribed,FGB-201,,1,11,"Smith, Lawson and Hernandez",2023,7,25,,,,0.0,,525.0
643,2022-12-31,8,2,El-Mahalla El-Kubra,Female,2022,12,31,4451,2024-01-16,subscribed,BGt-028,,5,9,"Campbell, Shaffer and Martinez",2024,1,16,,,,175.0,,350.0
643,2022-12-31,8,2,El-Mahalla El-Kubra,Female,2022,12,31,71,2024-04-09,burned,onf-960,2024-05-06,2,18,Lewis LLC,2024,4,9,2024.0,5.0,6.0,84.0,27.0,
643,2022-12-31,8,2,El-Mahalla El-Kubra,Female,2022,12,31,4200,2024-04-21,subscribed,ndE-460,,7,7,Berry-Anderson,2024,4,21,,,,12.0,,254.0
644,2023-07-26,7,1,Mansoura,Male,2023,7,26,3867,2023-10-09,subscribed,uxI-473,,4,15,Butler-Gomez,2023,10,9,,,,0.0,,449.0
644,2023-07-26,7,1,Mansoura,Male,2023,7,26,290,2023-10-23,subscribed,KrM-018,,2,18,Lewis LLC,2023,10,23,,,,14.0,,435.0
644,2023-07-26,7,1,Mansoura,Male,2023,7,26,3472,2023-11-17,subscribed,FMv-682,,4,15,Butler-Gomez,2023,11,17,,,,25.0,,410.0
644,2023-07-26,7,1,Mansoura,Male,2023,7,26,2725,2023-11-21,burned,gXZ-495,2024-02-08,3,8,Medina-Foster,2023,11,21,2024.0,2.0,8.0,4.0,79.0,
644,2023-07-26,7,1,Mansoura,Male,2023,7,26,403,2024-05-27,subscribed,YCr-173,,8,20,Griffin-Leblanc,2024,5,27,,,,188.0,,218.0
645,2022-11-21,2,1,Alexandria,Male,2022,11,21,3016,2023-10-18,burned,msx-870,2023-12-06,4,15,Butler-Gomez,2023,10,18,2023.0,12.0,6.0,0.0,49.0,
645,2022-11-21,2,1,Alexandria,Male,2022,11,21,926,2024-01-07,burned,Qky-765,2024-01-14,6,15,Butler-Gomez,2024,1,7,2024.0,1.0,14.0,81.0,7.0,
645,2022-11-21,2,1,Alexandria,Male,2022,11,21,4159,2024-01-14,subscribed,gia-311,,7,7,Berry-Anderson,2024,1,14,,,,7.0,,352.0
645,2022-11-21,2,1,Alexandria,Male,2022,11,21,812,2024-02-09,subscribed,vVv-581,,5,9,"Campbell, Shaffer and Martinez",2024,2,9,,,,26.0,,326.0
645,2022-11-21,2,1,Alexandria,Male,2022,11,21,3606,2024-03-14,subscribed,yaX-888,,6,15,Butler-Gomez,2024,3,14,,,,34.0,,292.0
645,2022-11-21,2,1,Alexandria,Male,2022,11,21,2745,2024-06-02,burned,QYK-227,2024-07-29,1,11,"Smith, Lawson and Hernandez",2024,6,2,2024.0,7.0,29.0,80.0,57.0,
645,2022-11-21,2,1,Alexandria,Male,2022,11,21,1578,2024-07-04,burned,Jyz-317,2024-08-16,4,15,Butler-Gomez,2024,7,4,2024.0,8.0,16.0,32.0,43.0,
646,2022-05-20,3,1,Giza,Male,2022,5,20,3693,2022-09-23,burned,zRO-537,2022-11-03,9,13,Thomas-Nelson,2022,9,23,2022.0,11.0,3.0,0.0,41.0,
646,2022-05-20,3,1,Giza,Male,2022,5,20,2147,2023-09-20,burned,mJE-870,2023-10-06,10,13,Thomas-Nelson,2023,9,20,2023.0,10.0,6.0,362.0,16.0,
646,2022-05-20,3,1,Giza,Male,2022,5,20,1587,2023-10-13,subscribed,oCi-369,,8,20,Griffin-Leblanc,2023,10,13,,,,23.0,,445.0
646,2022-05-20,3,1,Giza,Male,2022,5,20,1685,2023-11-23,burned,txQ-669,2024-02-14,6,15,Butler-Gomez,2023,11,23,2024.0,2.0,14.0,41.0,83.0,
647,2022-12-17,18,2,Beni Suef,Female,2022,12,17,1042,2023-01-27,burned,FDJ-580,2023-02-23,10,13,Thomas-Nelson,2023,1,27,2023.0,2.0,23.0,0.0,27.0,
647,2022-12-17,18,2,Beni Suef,Female,2022,12,17,2346,2023-06-10,burned,Gtf-956,2023-07-17,10,13,Thomas-Nelson,2023,6,10,2023.0,7.0,17.0,134.0,37.0,
647,2022-12-17,18,2,Beni Suef,Female,2022,12,17,2709,2023-11-18,burned,XHS-984,2023-11-24,9,13,Thomas-Nelson,2023,11,18,2023.0,11.0,24.0,161.0,6.0,
648,2022-03-02,12,1,Fayyum,Male,2022,3,2,394,2022-07-10,subscribed,ifD-435,,10,13,Thomas-Nelson,2022,7,10,,,,0.0,,905.0
648,2022-03-02,12,1,Fayyum,Male,2022,3,2,2357,2023-06-29,burned,MZp-881,2023-07-08,9,13,Thomas-Nelson,2023,6,29,2023.0,7.0,8.0,354.0,9.0,
648,2022-03-02,12,1,Fayyum,Male,2022,3,2,597,2023-09-23,subscribed,jkg-425,,4,15,Butler-Gomez,2023,9,23,,,,86.0,,465.0
648,2022-03-02,12,1,Fayyum,Male,2022,3,2,536,2024-02-09,subscribed,fpY-530,,10,13,Thomas-Nelson,2024,2,9,,,,139.0,,326.0
648,2022-03-02,12,1,Fayyum,Male,2022,3,2,3832,2024-04-05,burned,Tti-588,2024-04-12,8,20,Griffin-Leblanc,2024,4,5,2024.0,4.0,12.0,56.0,7.0,
648,2022-03-02,12,1,Fayyum,Male,2022,3,2,246,2024-04-29,subscribed,Jkg-419,,8,20,Griffin-Leblanc,2024,4,29,,,,24.0,,246.0
648,2022-03-02,12,1,Fayyum,Male,2022,3,2,1863,2024-05-04,subscribed,Vlq-335,,6,15,Butler-Gomez,2024,5,4,,,,5.0,,241.0
648,2022-03-02,12,1,Fayyum,Male,2022,3,2,958,2024-07-09,subscribed,FAf-238,,5,9,"Campbell, Shaffer and Martinez",2024,7,9,,,,66.0,,175.0
649,2023-04-27,1,1,Cairo,Male,2023,4,27,4571,2023-06-23,subscribed,QvM-034,,7,7,Berry-Anderson,2023,6,23,,,,0.0,,557.0
649,2023-04-27,1,1,Cairo,Male,2023,4,27,3554,2023-12-06,subscribed,FQf-774,,8,20,Griffin-Leblanc,2023,12,6,,,,166.0,,391.0
649,2023-04-27,1,1,Cairo,Male,2023,4,27,1545,2024-01-10,subscribed,jgI-823,,3,8,Medina-Foster,2024,1,10,,,,35.0,,356.0
649,2023-04-27,1,1,Cairo,Male,2023,4,27,2593,2024-03-17,burned,qQq-198,2024-05-05,6,15,Butler-Gomez,2024,3,17,2024.0,5.0,5.0,67.0,49.0,
650,2024-04-04,12,1,Fayyum,Male,2024,4,4,4316,2024-04-11,burned,CDh-360,2024-05-08,9,13,Thomas-Nelson,2024,4,11,2024.0,5.0,8.0,0.0,27.0,
650,2024-04-04,12,1,Fayyum,Male,2024,4,4,3955,2024-04-13,burned,xon-740,2024-04-24,8,20,Griffin-Leblanc,2024,4,13,2024.0,4.0,24.0,2.0,11.0,
650,2024-04-04,12,1,Fayyum,Male,2024,4,4,3082,2024-04-27,burned,ULR-743,2024-07-19,5,9,"Campbell, Shaffer and Martinez",2024,4,27,2024.0,7.0,19.0,14.0,83.0,
650,2024-04-04,12,1,Fayyum,Male,2024,4,4,823,2024-04-29,subscribed,OGV-534,,1,11,"Smith, Lawson and Hernandez",2024,4,29,,,,2.0,,246.0
650,2024-04-04,12,1,Fayyum,Male,2024,4,4,495,2024-05-10,subscribed,RnB-290,,5,9,"Campbell, Shaffer and Martinez",2024,5,10,,,,11.0,,235.0
650,2024-04-04,12,1,Fayyum,Male,2024,4,4,3446,2024-05-10,subscribed,njt-269,,5,9,"Campbell, Shaffer and Martinez",2024,5,10,,,,0.0,,235.0
650,2024-04-04,12,1,Fayyum,Male,2024,4,4,3709,2024-05-29,burned,oDi-895,2024-06-22,5,9,"Campbell, Shaffer and Martinez",2024,5,29,2024.0,6.0,22.0,19.0,24.0,
650,2024-04-04,12,1,Fayyum,Male,2024,4,4,2633,2024-06-15,burned,kGM-327,2024-07-29,8,20,Griffin-Leblanc,2024,6,15,2024.0,7.0,29.0,17.0,44.0,
650,2024-04-04,12,1,Fayyum,Male,2024,4,4,3519,2024-06-20,subscribed,cqa-630,,10,13,Thomas-Nelson,2024,6,20,,,,5.0,,194.0
650,2024-04-04,12,1,Fayyum,Male,2024,4,4,1436,2024-06-30,subscribed,EvH-867,,8,20,Griffin-Leblanc,2024,6,30,,,,10.0,,184.0
651,2021-11-03,5,1,Port Said,Male,2021,11,3,934,2021-11-16,burned,mGn-594,2022-02-11,9,13,Thomas-Nelson,2021,11,16,2022.0,2.0,11.0,0.0,87.0,
651,2021-11-03,5,1,Port Said,Male,2021,11,3,3144,2022-01-04,burned,rei-675,2022-02-04,7,7,Berry-Anderson,2022,1,4,2022.0,2.0,4.0,49.0,31.0,
651,2021-11-03,5,1,Port Said,Male,2021,11,3,1631,2022-09-03,subscribed,hAN-958,,10,13,Thomas-Nelson,2022,9,3,,,,242.0,,850.0
651,2021-11-03,5,1,Port Said,Male,2021,11,3,3000,2022-11-10,burned,nvv-719,2023-01-15,2,18,Lewis LLC,2022,11,10,2023.0,1.0,15.0,68.0,66.0,
651,2021-11-03,5,1,Port Said,Male,2021,11,3,2508,2023-11-12,burned,TZP-317,2023-12-01,6,15,Butler-Gomez,2023,11,12,2023.0,12.0,1.0,367.0,19.0,
651,2021-11-03,5,1,Port Said,Male,2021,11,3,4124,2024-06-29,burned,MkH-990,2024-07-20,5,9,"Campbell, Shaffer and Martinez",2024,6,29,2024.0,7.0,20.0,230.0,21.0,
652,2024-05-02,17,1,Damanhur,Male,2024,5,2,983,2024-05-06,burned,tDO-412,2024-07-12,1,11,"Smith, Lawson and Hernandez",2024,5,6,2024.0,7.0,12.0,0.0,67.0,
652,2024-05-02,17,1,Damanhur,Male,2024,5,2,4054,2024-05-06,burned,qRz-221,2024-06-18,10,13,Thomas-Nelson,2024,5,6,2024.0,6.0,18.0,0.0,43.0,
652,2024-05-02,17,1,Damanhur,Male,2024,5,2,2564,2024-05-19,burned,XUU-897,2024-07-22,8,20,Griffin-Leblanc,2024,5,19,2024.0,7.0,22.0,13.0,64.0,
653,2022-10-10,16,1,Minya,Male,2022,10,10,2935,2023-05-04,subscribed,yKU-582,,2,18,Lewis LLC,2023,5,4,,,,0.0,,607.0
653,2022-10-10,16,1,Minya,Male,2022,10,10,3679,2023-12-30,subscribed,WjF-520,,2,18,Lewis LLC,2023,12,30,,,,240.0,,367.0
653,2022-10-10,16,1,Minya,Male,2022,10,10,4880,2024-02-13,subscribed,aSD-518,,8,20,Griffin-Leblanc,2024,2,13,,,,45.0,,322.0
653,2022-10-10,16,1,Minya,Male,2022,10,10,1881,2024-04-01,burned,VVk-361,2024-06-11,7,7,Berry-Anderson,2024,4,1,2024.0,6.0,11.0,48.0,71.0,
653,2022-10-10,16,1,Minya,Male,2022,10,10,734,2024-05-12,burned,gcX-099,2024-05-28,8,20,Griffin-Leblanc,2024,5,12,2024.0,5.0,28.0,41.0,16.0,
653,2022-10-10,16,1,Minya,Male,2022,10,10,717,2024-06-03,burned,nEF-439,2024-06-11,1,11,"Smith, Lawson and Hernandez",2024,6,3,2024.0,6.0,11.0,22.0,8.0,
654,2021-10-18,15,2,Aswan,Female,2021,10,18,1752,2021-11-29,burned,ApC-058,2022-02-08,6,15,Butler-Gomez,2021,11,29,2022.0,2.0,8.0,0.0,71.0,
654,2021-10-18,15,2,Aswan,Female,2021,10,18,4699,2022-08-28,subscribed,LBt-914,,2,18,Lewis LLC,2022,8,28,,,,272.0,,856.0
654,2021-10-18,15,2,Aswan,Female,2021,10,18,4184,2022-12-16,burned,NNV-952,2023-03-08,6,15,Butler-Gomez,2022,12,16,2023.0,3.0,8.0,110.0,82.0,
654,2021-10-18,15,2,Aswan,Female,2021,10,18,1672,2023-08-16,burned,bNB-743,2023-09-12,8,20,Griffin-Leblanc,2023,8,16,2023.0,9.0,12.0,243.0,27.0,
654,2021-10-18,15,2,Aswan,Female,2021,10,18,261,2023-12-07,burned,Bpt-338,2024-01-03,9,13,Thomas-Nelson,2023,12,7,2024.0,1.0,3.0,113.0,27.0,
654,2021-10-18,15,2,Aswan,Female,2021,10,18,631,2023-12-09,burned,ish-581,2024-01-10,6,15,Butler-Gomez,2023,12,9,2024.0,1.0,10.0,2.0,32.0,
655,2024-03-04,15,2,Aswan,Female,2024,3,4,307,2024-03-07,subscribed,qNJ-504,,6,15,Butler-Gomez,2024,3,7,,,,0.0,,299.0
655,2024-03-04,15,2,Aswan,Female,2024,3,4,1453,2024-04-13,burned,qdJ-219,2024-06-21,4,15,Butler-Gomez,2024,4,13,2024.0,6.0,21.0,37.0,69.0,
655,2024-03-04,15,2,Aswan,Female,2024,3,4,4174,2024-04-20,burned,DIn-134,2024-06-18,9,13,Thomas-Nelson,2024,4,20,2024.0,6.0,18.0,7.0,59.0,
655,2024-03-04,15,2,Aswan,Female,2024,3,4,489,2024-04-21,burned,sef-685,2024-05-09,5,9,"Campbell, Shaffer and Martinez",2024,4,21,2024.0,5.0,9.0,1.0,18.0,
655,2024-03-04,15,2,Aswan,Female,2024,3,4,1979,2024-05-05,burned,OSK-021,2024-07-01,9,13,Thomas-Nelson,2024,5,5,2024.0,7.0,1.0,14.0,57.0,
655,2024-03-04,15,2,Aswan,Female,2024,3,4,1356,2024-05-07,burned,ZMw-889,2024-07-19,2,18,Lewis LLC,2024,5,7,2024.0,7.0,19.0,2.0,73.0,
655,2024-03-04,15,2,Aswan,Female,2024,3,4,4894,2024-05-23,subscribed,JRP-740,,10,13,Thomas-Nelson,2024,5,23,,,,16.0,,222.0
655,2024-03-04,15,2,Aswan,Female,2024,3,4,4067,2024-06-15,subscribed,luq-629,,3,8,Medina-Foster,2024,6,15,,,,23.0,,199.0
656,2022-03-14,5,1,Port Said,Male,2022,3,14,600,2023-01-10,subscribed,MLB-945,,1,11,"Smith, Lawson and Hernandez",2023,1,10,,,,0.0,,721.0
656,2022-03-14,5,1,Port Said,Male,2022,3,14,2402,2024-05-30,burned,DKV-391,2024-06-20,3,8,Medina-Foster,2024,5,30,2024.0,6.0,20.0,506.0,21.0,
656,2022-03-14,5,1,Port Said,Male,2022,3,14,1093,2024-06-06,subscribed,qyN-679,,2,18,Lewis LLC,2024,6,6,,,,7.0,,208.0
657,2022-12-04,14,1,Damietta,Male,2022,12,4,2397,2023-02-21,burned,TJx-952,2023-03-18,6,15,Butler-Gomez,2023,2,21,2023.0,3.0,18.0,0.0,25.0,
657,2022-12-04,14,1,Damietta,Male,2022,12,4,4881,2023-04-13,subscribed,SpX-072,,8,20,Griffin-Leblanc,2023,4,13,,,,51.0,,628.0
657,2022-12-04,14,1,Damietta,Male,2022,12,4,2221,2023-08-29,burned,vLl-881,2023-11-12,7,7,Berry-Anderson,2023,8,29,2023.0,11.0,12.0,138.0,75.0,
657,2022-12-04,14,1,Damietta,Male,2022,12,4,594,2024-03-15,subscribed,RYa-212,,7,7,Berry-Anderson,2024,3,15,,,,199.0,,291.0
657,2022-12-04,14,1,Damietta,Male,2022,12,4,3457,2024-06-21,burned,Fyg-711,2024-07-09,1,11,"Smith, Lawson and Hernandez",2024,6,21,2024.0,7.0,9.0,98.0,18.0,
658,2023-09-12,2,2,Alexandria,Female,2023,9,12,1960,2023-10-01,subscribed,qti-529,,7,7,Berry-Anderson,2023,10,1,,,,0.0,,457.0
658,2023-09-12,2,2,Alexandria,Female,2023,9,12,3968,2023-11-01,burned,ave-103,2023-12-23,8,20,Griffin-Leblanc,2023,11,1,2023.0,12.0,23.0,31.0,52.0,
658,2023-09-12,2,2,Alexandria,Female,2023,9,12,3826,2024-02-08,burned,fYh-339,2024-04-16,6,15,Butler-Gomez,2024,2,8,2024.0,4.0,16.0,99.0,68.0,
658,2023-09-12,2,2,Alexandria,Female,2023,9,12,2577,2024-03-04,burned,btE-211,2024-04-08,7,7,Berry-Anderson,2024,3,4,2024.0,4.0,8.0,25.0,35.0,
658,2023-09-12,2,2,Alexandria,Female,2023,9,12,2038,2024-03-14,subscribed,HTD-134,,4,15,Butler-Gomez,2024,3,14,,,,10.0,,292.0
658,2023-09-12,2,2,Alexandria,Female,2023,9,12,738,2024-05-09,burned,UbB-581,2024-06-03,6,15,Butler-Gomez,2024,5,9,2024.0,6.0,3.0,56.0,25.0,
658,2023-09-12,2,2,Alexandria,Female,2023,9,12,508,2024-05-16,subscribed,ywz-458,,10,13,Thomas-Nelson,2024,5,16,,,,7.0,,229.0
658,2023-09-12,2,2,Alexandria,Female,2023,9,12,399,2024-05-21,burned,OnX-897,2024-07-08,10,13,Thomas-Nelson,2024,5,21,2024.0,7.0,8.0,5.0,48.0,
659,2023-02-12,11,2,Ismailia,Female,2023,2,12,2225,2023-03-02,burned,DYB-847,2023-05-29,3,8,Medina-Foster,2023,3,2,2023.0,5.0,29.0,0.0,88.0,
659,2023-02-12,11,2,Ismailia,Female,2023,2,12,3814,2023-03-05,subscribed,snU-261,,5,9,"Campbell, Shaffer and Martinez",2023,3,5,,,,3.0,,667.0
659,2023-02-12,11,2,Ismailia,Female,2023,2,12,1701,2023-03-17,subscribed,woU-380,,4,15,Butler-Gomez,2023,3,17,,,,12.0,,655.0
